id,label
mini/cat.2272.jpg,0.75197077
mini/cat.2274.jpg,0.00272626
mini/cat.2280.jpg,0.70340306
mini/cat.2283.jpg,0.05158639
mini/cat.2287.jpg,0.9293477
mini/cat.2289.jpg,0.5717282
mini/cat.2296.jpg,0.02538612
mini/cat.2297.jpg,0.22027928
mini/cat.2298.jpg,0.14987746
mini/cat.2305.jpg,0.04908493
mini/cat.2308.jpg,0.08195394
mini/cat.2312.jpg,0.7269533
mini/cat.2315.jpg,0.07238257
mini/cat.2318.jpg,0.07962742
mini/cat.2322.jpg,0.75758505
mini/cat.2326.jpg,0.88870466
mini/cat.2331.jpg,0.19537383
mini/cat.2334.jpg,0.9008192
mini/cat.2336.jpg,0.9130426
mini/cat.2341.jpg,0.74080795
mini/cat.2346.jpg,0.12977701
mini/cat.2350.jpg,0.00536779
mini/cat.2351.jpg,0.8825716
mini/cat.2355.jpg,0.80525315
mini/cat.2359.jpg,0.948377
mini/cat.2361.jpg,0.3863725
mini/cat.2363.jpg,0.01323542
mini/cat.2369.jpg,0.7683616
mini/cat.2371.jpg,0.04522043
mini/cat.2381.jpg,0.02445248
mini/cat.2385.jpg,0.0378944
mini/cat.2387.jpg,0.70967364
mini/cat.2389.jpg,0.04107842
mini/cat.2395.jpg,0.82775164
mini/cat.2401.jpg,0.37239504
mini/cat.2405.jpg,0.91719675
mini/cat.2415.jpg,0.8488833
mini/cat.2418.jpg,0.03026655
mini/cat.2419.jpg,0.9135523
mini/cat.2420.jpg,0.15227515
mini/cat.2428.jpg,0.00136596
mini/cat.2431.jpg,0.84340066
mini/cat.2437.jpg,0.00473991
mini/cat.2440.jpg,0.9632302
mini/cat.2448.jpg,0.0013957
mini/cat.2452.jpg,0.87017024
mini/cat.2454.jpg,0.0392735
mini/cat.2462.jpg,0.98367053
mini/cat.2463.jpg,0.9997587
mini/cat.2468.jpg,0.0227204
mini/cat.2471.jpg,0.04204252
mini/cat.2475.jpg,0.5052524
mini/cat.2478.jpg,0.08859184
mini/cat.2482.jpg,0.21098661
mini/cat.2487.jpg,0.6292448
mini/cat.2494.jpg,0.9894024
mini/cat.2503.jpg,0.07244778
mini/cat.2509.jpg,0.5445452
mini/cat.2511.jpg,0.09883037
mini/cat.2518.jpg,0.01322553
mini/cat.2519.jpg,0.2472919
mini/cat.2538.jpg,0.03617385
mini/cat.2540.jpg,0.10844609
mini/cat.2545.jpg,0.01089057
mini/cat.2546.jpg,0.9572995
mini/cat.2547.jpg,0.02871165
mini/cat.2550.jpg,0.08129483
mini/cat.2555.jpg,0.00146714
mini/cat.2563.jpg,0.95943284
mini/cat.2568.jpg,0.1825743
mini/cat.2570.jpg,0.39587408
mini/cat.2571.jpg,0.33741978
mini/cat.2573.jpg,0.6884792
mini/cat.2574.jpg,0.9560399
mini/cat.2575.jpg,0.03781936
mini/cat.2576.jpg,0.49602705
mini/cat.2584.jpg,0.00189102
mini/cat.2591.jpg,0.0716905
mini/cat.2595.jpg,0.00490364
mini/cat.2599.jpg,0.03669775
mini/cat.2602.jpg,0.29230994
mini/cat.2606.jpg,0.08521408
mini/cat.2611.jpg,0.40492147
mini/cat.2633.jpg,0.478146
mini/cat.2636.jpg,0.99150115
mini/cat.2647.jpg,0.19349778
mini/cat.2653.jpg,0.12544775
mini/cat.2656.jpg,0.06942457
mini/cat.2660.jpg,0.45488226
mini/cat.2661.jpg,0.00498945
mini/cat.2662.jpg,0.00322881
mini/cat.2664.jpg,0.596916
mini/cat.2676.jpg,0.02163786
mini/cat.2681.jpg,0.1191265
mini/cat.2682.jpg,0.9931973
mini/cat.2685.jpg,0.5173761
mini/cat.2687.jpg,0.00997627
mini/cat.2689.jpg,0.17959714
mini/cat.2694.jpg,0.28486884
mini/cat.2706.jpg,0.17022997
mini/cat.2707.jpg,0.15380403
mini/cat.2710.jpg,0.9969305
mini/cat.2722.jpg,0.9270785
mini/cat.2750.jpg,0.91511464
mini/cat.2753.jpg,0.20751786
mini/cat.2765.jpg,0.00282964
mini/cat.2766.jpg,0.9586839
mini/cat.2767.jpg,0.04121804
mini/cat.2770.jpg,0.21272254
mini/cat.2781.jpg,0.34718814
mini/cat.2784.jpg,0.3957979
mini/cat.2786.jpg,0.03931382
mini/cat.2793.jpg,0.00015351
mini/cat.2795.jpg,0.9901877
mini/cat.2800.jpg,0.5346458
mini/cat.2803.jpg,0.18470559
mini/cat.2811.jpg,0.7595189
mini/cat.2813.jpg,0.8607263
mini/cat.2821.jpg,0.01150593
mini/cat.2824.jpg,0.89232314
mini/cat.2825.jpg,0.82250476
mini/cat.2831.jpg,0.1891579
mini/cat.2832.jpg,0.43741062
mini/cat.2833.jpg,0.08221665
mini/cat.2839.jpg,0.6764865
mini/cat.2841.jpg,0.5724337
mini/cat.2845.jpg,0.13808912
mini/cat.2846.jpg,0.0154542
mini/cat.2862.jpg,0.7732589
mini/cat.2868.jpg,0.99407744
mini/cat.2879.jpg,0.00061327
mini/cat.2884.jpg,0.8570783
mini/cat.2899.jpg,0.08112204
mini/cat.2917.jpg,0.01022616
mini/cat.2921.jpg,0.20472357
mini/cat.2923.jpg,0.96856534
mini/cat.2927.jpg,0.9998282
mini/cat.2931.jpg,0.34852505
mini/cat.2932.jpg,0.00927606
mini/cat.2937.jpg,0.05973953
mini/cat.2941.jpg,0.05658403
mini/cat.2944.jpg,0.8132839
mini/cat.2947.jpg,0.41956562
mini/cat.2949.jpg,0.48359406
mini/cat.2957.jpg,0.6224429
mini/cat.2958.jpg,0.03161275
mini/cat.2964.jpg,0.13579121
mini/cat.2965.jpg,0.03645894
mini/cat.2966.jpg,0.00482842
mini/cat.2967.jpg,0.9719849
mini/cat.2970.jpg,0.05604157
mini/cat.2976.jpg,0.18464896
mini/cat.2982.jpg,0.6996947
mini/cat.2985.jpg,0.01939651
mini/cat.2986.jpg,0.9484098
mini/cat.2993.jpg,0.24932235
mini/cat.3001.jpg,0.5532745
mini/cat.3007.jpg,0.77016056
mini/cat.3030.jpg,0.13227928
mini/cat.3042.jpg,0.00435594
mini/cat.3047.jpg,0.570995
mini/cat.3050.jpg,0.00220096
mini/cat.3051.jpg,0.00745717
mini/cat.3055.jpg,0.02872241
mini/cat.3061.jpg,0.2754731
mini/cat.3080.jpg,0.8675339
mini/cat.3085.jpg,0.73443675
mini/cat.3087.jpg,0.06798196
mini/cat.3095.jpg,0.18908265
mini/cat.3101.jpg,0.03113919
mini/cat.3104.jpg,0.9979753
mini/cat.3113.jpg,0.45984262
mini/cat.3119.jpg,0.00191864
mini/cat.3126.jpg,0.33657414
mini/cat.3129.jpg,0.19590476
mini/cat.3156.jpg,0.97923106
mini/cat.3159.jpg,0.1716407
mini/cat.3160.jpg,0.55327773
mini/cat.3168.jpg,0.12214157
mini/cat.3174.jpg,0.0339039
mini/cat.3180.jpg,0.93378985
mini/cat.3183.jpg,0.9869251
mini/cat.3188.jpg,0.28802586
mini/cat.3192.jpg,0.3688019
mini/cat.3193.jpg,0.01263353
mini/cat.3195.jpg,0.06498775
mini/cat.3197.jpg,0.05281585
mini/cat.3201.jpg,0.9650564
mini/cat.3202.jpg,0.56676656
mini/cat.3207.jpg,0.14622349
mini/cat.3208.jpg,0.02758473
mini/cat.3213.jpg,0.0207366
mini/cat.3215.jpg,0.05025551
mini/cat.3222.jpg,0.04424664
mini/cat.3235.jpg,0.98577756
mini/cat.3238.jpg,0.99999857
mini/cat.3241.jpg,0.00681412
mini/cat.3245.jpg,0.38164544
mini/cat.3246.jpg,0.00404075
mini/cat.3249.jpg,0.9851892
mini/cat.3251.jpg,0.00976488
mini/cat.3256.jpg,0.2026976
mini/cat.3275.jpg,0.20496294
mini/cat.3277.jpg,0.21395311
mini/cat.3281.jpg,0.34606618
mini/cat.3282.jpg,0.34707513
mini/cat.3283.jpg,0.18583435
mini/cat.3284.jpg,0.00460809
mini/cat.3285.jpg,0.15298602
mini/cat.3287.jpg,0.9753033
mini/cat.3288.jpg,0.04717425
mini/cat.3304.jpg,0.02232435
mini/cat.3307.jpg,0.9532443
mini/cat.3308.jpg,0.8278496
mini/cat.3311.jpg,0.7746774
mini/cat.3313.jpg,0.01136622
mini/cat.3336.jpg,0.00061947
mini/cat.3351.jpg,0.4507049
mini/cat.3354.jpg,0.05750206
mini/cat.3359.jpg,0.1885379
mini/cat.3362.jpg,0.96493983
mini/cat.3371.jpg,0.72428775
mini/cat.3373.jpg,0.01810512
mini/cat.3379.jpg,0.02697361
mini/cat.3380.jpg,0.2991376
mini/cat.3389.jpg,0.9989968
mini/cat.3393.jpg,0.07707098
mini/cat.3394.jpg,0.98456717
mini/cat.3400.jpg,0.37751597
mini/cat.3405.jpg,0.09792647
mini/cat.3409.jpg,0.97711164
mini/cat.3413.jpg,0.1093379
mini/cat.3417.jpg,0.10240009
mini/cat.3421.jpg,0.41184586
mini/cat.3423.jpg,0.8738251
mini/cat.3429.jpg,0.22679785
mini/cat.3432.jpg,0.9992322
mini/cat.3439.jpg,0.32424122
mini/cat.3443.jpg,0.02676433
mini/cat.3445.jpg,0.08244148
mini/cat.3446.jpg,0.81969947
mini/cat.3450.jpg,0.81182694
mini/cat.3452.jpg,0.6746604
mini/cat.3463.jpg,0.8819748
mini/cat.3482.jpg,0.01307845
mini/cat.3508.jpg,0.6479589
mini/cat.3512.jpg,0.9635802
mini/cat.3513.jpg,0.36408573
mini/cat.3514.jpg,0.99149865
mini/cat.3530.jpg,0.00385085
mini/cat.3534.jpg,0.32519877
mini/cat.3538.jpg,0.8610063
mini/cat.3544.jpg,0.24848476
mini/cat.3546.jpg,0.05167007
mini/cat.3549.jpg,0.24577695
mini/cat.3552.jpg,0.98889077
mini/cat.3553.jpg,0.31166354
mini/cat.3558.jpg,0.04307616
mini/cat.3562.jpg,0.04096973
mini/cat.3566.jpg,0.01782414
mini/cat.3582.jpg,0.60763264
mini/cat.3585.jpg,0.6487662
mini/cat.3587.jpg,0.9745996
mini/cat.3592.jpg,0.3013655
mini/cat.3601.jpg,0.414261
mini/cat.3602.jpg,0.8183048
mini/cat.3609.jpg,0.47117803
mini/cat.3614.jpg,0.32697612
mini/cat.3627.jpg,0.80865836
mini/cat.3629.jpg,0.80368793
mini/cat.3633.jpg,0.00412059
mini/cat.3634.jpg,0.19138268
mini/cat.3639.jpg,0.30449677
mini/cat.3642.jpg,0.09577003
mini/cat.3644.jpg,0.04754883
mini/cat.3646.jpg,0.99953926
mini/cat.3649.jpg,0.01280397
mini/cat.3651.jpg,0.15913928
mini/cat.3661.jpg,0.4730054
mini/cat.3665.jpg,0.9195852
mini/cat.3673.jpg,0.56472075
mini/cat.3682.jpg,0.6983073
mini/cat.3683.jpg,0.75383866
mini/cat.3697.jpg,0.8466898
mini/cat.3713.jpg,0.34895274
mini/cat.3720.jpg,0.2749777
mini/cat.3722.jpg,0.9551816
mini/cat.3728.jpg,0.4268211
mini/cat.3729.jpg,0.54653054
mini/cat.3735.jpg,0.32624567
mini/cat.3736.jpg,0.9530466
mini/cat.3741.jpg,0.9984597
mini/cat.3742.jpg,0.8223185
mini/cat.3743.jpg,0.05450773
mini/cat.3751.jpg,0.4984171
mini/cat.3754.jpg,0.39967254
mini/cat.3761.jpg,0.83947015
mini/cat.3764.jpg,0.4427459
mini/cat.3765.jpg,0.05399713
mini/cat.3773.jpg,0.44971868
mini/cat.3798.jpg,0.679254
