id,label
mini\cat.1842.jpg,0.26901942
mini\cat.1846.jpg,0.49824777
mini\cat.1847.jpg,0.30924588
mini\cat.1856.jpg,0.09061563
mini\cat.1857.jpg,0.72838
mini\cat.1863.jpg,0.38795632
mini\cat.1871.jpg,0.4971058
mini\cat.1882.jpg,0.35665935
mini\cat.1892.jpg,0.9035363
mini\cat.1898.jpg,0.8253977
mini\cat.1899.jpg,0.20143032
mini\cat.1900.jpg,0.0017316
mini\cat.1904.jpg,0.534483
mini\cat.1909.jpg,0.29932225
mini\cat.1914.jpg,0.12908724
mini\cat.1916.jpg,0.09901002
mini\cat.1920.jpg,0.39259022
mini\cat.1925.jpg,0.23532066
mini\cat.1949.jpg,0.846678
mini\cat.1953.jpg,0.49900556
mini\cat.1956.jpg,0.08989993
mini\cat.1968.jpg,0.23624995
mini\cat.1969.jpg,0.2040557
mini\cat.1976.jpg,0.707525
mini\cat.1977.jpg,0.48957467
mini\cat.1987.jpg,0.9480426
mini\cat.1994.jpg,0.7620067
mini\cat.1996.jpg,0.361503
mini\cat.1999.jpg,0.0765295
mini\cat.2003.jpg,0.31427586
mini\cat.2015.jpg,0.06722817
mini\cat.2023.jpg,0.5483149
mini\cat.2025.jpg,0.495901
mini\cat.2026.jpg,0.49771413
mini\cat.2030.jpg,0.13151488
mini\cat.2034.jpg,0.33089575
mini\cat.2036.jpg,0.84555006
mini\cat.2040.jpg,0.2689221
mini\cat.2048.jpg,0.3392033
mini\cat.2049.jpg,0.25552475
mini\cat.2054.jpg,0.7315861
mini\cat.2055.jpg,0.7761307
mini\cat.2060.jpg,0.48822114
mini\cat.2068.jpg,0.20499283
mini\cat.2077.jpg,0.12919012
mini\cat.2079.jpg,0.29791737
mini\cat.2083.jpg,0.20320335
mini\cat.2085.jpg,0.3105616
mini\cat.2086.jpg,0.10879573
mini\cat.2087.jpg,0.00572947
mini\cat.2088.jpg,0.04584497
mini\cat.2096.jpg,0.316694
mini\cat.2103.jpg,0.86047363
mini\cat.2106.jpg,0.4300112
mini\cat.2121.jpg,0.6144091
mini\cat.2122.jpg,0.7362077
mini\cat.2125.jpg,0.50623626
mini\cat.2131.jpg,0.18017691
mini\cat.2134.jpg,0.23024017
mini\cat.2136.jpg,0.15658212
mini\cat.2138.jpg,0.08413854
mini\cat.2143.jpg,0.5457823
mini\cat.2144.jpg,0.5758978
mini\cat.2148.jpg,0.11316669
mini\cat.2152.jpg,0.4939783
mini\cat.2153.jpg,0.01428083
mini\cat.2167.jpg,0.6274997
mini\cat.2168.jpg,0.10301134
mini\cat.2174.jpg,0.59886014
mini\cat.2179.jpg,0.9199495
mini\cat.2187.jpg,0.1266726
mini\cat.2197.jpg,0.5833486
mini\cat.2198.jpg,0.6672619
mini\cat.2203.jpg,0.08716041
mini\cat.2208.jpg,0.3962591
mini\cat.2213.jpg,0.18345854
mini\cat.2215.jpg,0.42999634
mini\cat.2216.jpg,0.2519186
mini\cat.2217.jpg,0.6481662
mini\cat.2245.jpg,0.11767706
mini\cat.2252.jpg,0.15037608
mini\cat.2255.jpg,0.6334662
mini\cat.2257.jpg,0.6099699
mini\cat.2259.jpg,0.37508976
mini\cat.2262.jpg,0.14295772
mini\cat.2268.jpg,0.60016733
mini\cat.2280.jpg,0.04737312
mini\cat.2292.jpg,0.16551644
mini\cat.2294.jpg,0.99325705
mini\cat.2295.jpg,0.20470625
mini\cat.2300.jpg,0.12243947
mini\cat.2302.jpg,0.55436045
mini\cat.2308.jpg,0.5399078
mini\cat.2312.jpg,0.29530877
mini\cat.2314.jpg,0.21703035
mini\cat.2315.jpg,0.2340841
mini\cat.2317.jpg,0.60580504
mini\cat.2321.jpg,0.32499295
mini\cat.2345.jpg,0.03035405
mini\cat.2348.jpg,0.18741092
mini\cat.2350.jpg,0.62123877
mini\cat.2364.jpg,0.12965477
mini\cat.2365.jpg,0.6397338
mini\cat.2370.jpg,0.839605
mini\cat.2376.jpg,0.44326437
mini\cat.2379.jpg,0.352968
mini\cat.2381.jpg,0.38855362
mini\cat.2389.jpg,0.7088073
mini\cat.2402.jpg,0.267017
mini\cat.2407.jpg,0.6163404
mini\cat.2411.jpg,0.4489476
mini\cat.2414.jpg,0.5618345
mini\cat.2417.jpg,0.58477545
mini\cat.2423.jpg,0.7152868
mini\cat.2427.jpg,0.55420643
mini\cat.2435.jpg,0.8388688
mini\cat.2437.jpg,0.4719599
mini\cat.2452.jpg,0.54603666
mini\cat.2453.jpg,0.39482665
mini\cat.2458.jpg,0.00280812
mini\cat.2464.jpg,0.58500385
mini\cat.2465.jpg,0.09912866
mini\cat.2469.jpg,0.60726726
mini\cat.2472.jpg,0.18380475
mini\cat.2473.jpg,0.10342437
mini\cat.2478.jpg,0.14446762
mini\cat.2482.jpg,0.45339367
mini\cat.2484.jpg,0.09660742
mini\cat.2486.jpg,0.02002484
mini\cat.2487.jpg,0.5081537
mini\cat.2494.jpg,0.4962114
mini\cat.2495.jpg,0.3682112
mini\cat.2507.jpg,0.4045258
mini\cat.2515.jpg,0.5964721
mini\cat.2516.jpg,0.17916262
mini\cat.2522.jpg,0.8682471
mini\cat.2524.jpg,0.4852876
mini\cat.2532.jpg,0.6628731
mini\cat.2533.jpg,0.7999183
mini\cat.2540.jpg,0.09907714
mini\cat.2550.jpg,0.07540569
mini\cat.2552.jpg,0.2081058
mini\cat.2558.jpg,0.4730751
mini\cat.2566.jpg,0.32815605
mini\cat.2569.jpg,0.07690063
mini\cat.2571.jpg,0.9998553
mini\cat.2574.jpg,0.69665873
mini\cat.2580.jpg,0.45937753
mini\cat.2584.jpg,0.03956461
mini\cat.2593.jpg,0.31860378
mini\cat.2595.jpg,0.08212715
mini\cat.2603.jpg,0.13482347
mini\cat.2617.jpg,0.5941509
mini\cat.2618.jpg,0.45999882
mini\cat.2619.jpg,0.07611385
mini\cat.2622.jpg,0.42452854
mini\cat.2631.jpg,0.8044392
mini\cat.2633.jpg,0.54053366
mini\cat.2637.jpg,0.02465454
mini\cat.2638.jpg,0.03061154
mini\cat.2640.jpg,0.17735294
mini\cat.2645.jpg,0.7024323
mini\cat.2658.jpg,0.1467599
mini\cat.2661.jpg,0.14845267
mini\cat.2670.jpg,0.24726826
mini\cat.2678.jpg,0.12910321
mini\cat.2679.jpg,0.04285738
mini\cat.2685.jpg,0.51375824
mini\cat.2687.jpg,0.24635628
mini\cat.2690.jpg,0.50750643
mini\cat.2695.jpg,0.8898616
mini\cat.2701.jpg,0.07821766
mini\cat.2708.jpg,0.19189632
mini\cat.2712.jpg,0.31293145
mini\cat.2717.jpg,0.31730157
mini\cat.2723.jpg,0.3393141
mini\cat.2725.jpg,0.16013095
mini\cat.2730.jpg,0.46851733
mini\cat.2733.jpg,0.12224174
mini\cat.2744.jpg,0.80449957
mini\cat.2745.jpg,0.07174334
mini\cat.2746.jpg,0.35378265
mini\cat.2755.jpg,0.68169373
mini\cat.2757.jpg,0.73065615
mini\cat.2764.jpg,0.23644418
mini\cat.2772.jpg,0.02709591
mini\cat.2773.jpg,0.3866325
mini\cat.2782.jpg,0.8908961
mini\cat.2789.jpg,0.16476032
mini\cat.2793.jpg,0.5064595
mini\cat.2795.jpg,0.5479238
mini\cat.2808.jpg,0.43866763
mini\cat.2817.jpg,0.7194327
mini\cat.2824.jpg,0.35494804
mini\cat.2826.jpg,0.42115468
mini\cat.2834.jpg,0.5138118
mini\cat.2836.jpg,0.46600223
mini\cat.2840.jpg,0.5743043
mini\cat.2854.jpg,0.6469042
mini\cat.2860.jpg,0.41013858
mini\cat.2862.jpg,0.3349935
mini\cat.2864.jpg,0.6884553
mini\cat.2865.jpg,0.5572874
mini\cat.2868.jpg,0.65700954
mini\cat.2876.jpg,0.32077372
mini\cat.2877.jpg,0.29907966
mini\cat.2892.jpg,0.23938757
mini\cat.2905.jpg,0.14604676
mini\cat.2906.jpg,0.7859991
mini\cat.2910.jpg,0.76235116
mini\cat.2913.jpg,0.84642375
mini\cat.2919.jpg,0.17949799
mini\cat.2925.jpg,0.01127309
mini\cat.2947.jpg,0.36321923
mini\cat.2951.jpg,0.87641793
mini\cat.2959.jpg,0.75112295
mini\cat.2964.jpg,0.24654171
mini\cat.2969.jpg,0.35224837
mini\cat.2970.jpg,0.8698809
mini\cat.2971.jpg,0.36515462
mini\cat.2979.jpg,0.15906876
mini\cat.2988.jpg,0.20441455
mini\cat.2991.jpg,0.10140145
mini\cat.2996.jpg,0.30847523
mini\cat.3010.jpg,0.07757288
mini\cat.3013.jpg,0.17219532
mini\cat.3025.jpg,0.88481367
mini\cat.3033.jpg,0.1370652
mini\cat.3041.jpg,0.35483176
mini\cat.3048.jpg,0.03641683
mini\cat.3060.jpg,0.08833534
mini\cat.3070.jpg,0.55408967
mini\cat.3078.jpg,0.58227515
mini\cat.3079.jpg,0.44391066
mini\cat.3086.jpg,0.6877281
mini\cat.3088.jpg,0.15525898
mini\cat.3089.jpg,0.23035344
mini\cat.3095.jpg,0.3720742
mini\cat.3097.jpg,0.3812114
mini\cat.3100.jpg,0.58153915
mini\cat.3103.jpg,0.4717893
mini\cat.3116.jpg,0.08247361
mini\cat.3117.jpg,0.25029576
mini\cat.3123.jpg,0.47867462
mini\cat.3133.jpg,0.5825391
mini\cat.3137.jpg,0.04431248
mini\cat.3146.jpg,0.25418478
mini\cat.3148.jpg,0.13027036
mini\cat.3150.jpg,0.426548
mini\cat.3152.jpg,0.30524835
mini\cat.3158.jpg,0.09671596
mini\cat.3160.jpg,0.13633773
mini\cat.3176.jpg,0.53924143
mini\cat.3182.jpg,0.7089084
mini\cat.3183.jpg,0.13118693
mini\cat.3186.jpg,0.10939494
mini\cat.3188.jpg,0.72427
mini\cat.3189.jpg,0.15109092
mini\cat.3192.jpg,0.49879903
mini\cat.3197.jpg,0.4595105
mini\cat.3202.jpg,0.19801188
mini\cat.3205.jpg,0.941103
mini\cat.3211.jpg,0.94458807
mini\cat.3220.jpg,0.08497167
mini\cat.3224.jpg,0.20563287
mini\cat.3228.jpg,0.47479543
mini\cat.3229.jpg,0.14744464
mini\cat.3238.jpg,0.14875588
mini\cat.3242.jpg,0.7437514
mini\cat.3244.jpg,0.6113256
mini\cat.3251.jpg,0.13504627
mini\cat.3255.jpg,0.12927732
mini\cat.3263.jpg,0.9226498
mini\cat.3267.jpg,0.71337706
mini\cat.3270.jpg,0.40452862
mini\cat.3278.jpg,0.24157715
mini\cat.3281.jpg,0.5731944
mini\cat.3282.jpg,0.45266187
mini\cat.3283.jpg,0.5077691
mini\cat.3284.jpg,0.5577578
mini\cat.3290.jpg,0.48855877
mini\cat.3291.jpg,0.89051586
mini\cat.3297.jpg,0.32133895
mini\cat.3309.jpg,0.06279719
mini\cat.3310.jpg,0.38698363
mini\cat.3311.jpg,0.15040171
mini\cat.3315.jpg,0.7537467
mini\cat.3320.jpg,0.28861502
mini\cat.3324.jpg,0.52232265
mini\cat.3328.jpg,0.2018731
mini\cat.3334.jpg,0.54426074
mini\cat.3336.jpg,0.44230187
mini\cat.3338.jpg,0.38042006
mini\cat.3341.jpg,0.43451297
mini\cat.3346.jpg,0.70038885
mini\cat.3347.jpg,0.3272273
mini\cat.3349.jpg,0.39255604
mini\cat.3363.jpg,0.25760126
mini\cat.3369.jpg,0.21437427
mini\cat.3375.jpg,0.17808029
mini\cat.3377.jpg,0.36689124
mini\cat.3389.jpg,0.66780615
mini\cat.3393.jpg,0.24458158
mini\cat.3394.jpg,0.08135393
mini\cat.3421.jpg,0.6600526
mini\cat.3425.jpg,0.9962578
mini\cat.3431.jpg,0.45450717
mini\cat.3432.jpg,0.35522914
mini\cat.3437.jpg,0.6417612
mini\cat.3439.jpg,0.55861104
mini\cat.3445.jpg,0.48979965
mini\cat.3449.jpg,0.03411743
mini\cat.3451.jpg,0.26983428
mini\cat.3456.jpg,0.17044228
mini\cat.3460.jpg,0.24793524
mini\cat.3473.jpg,0.8081988
mini\cat.3479.jpg,0.43443406
mini\cat.3480.jpg,0.515199
mini\cat.3485.jpg,0.18347985
mini\cat.3493.jpg,0.32996017
mini\cat.3499.jpg,0.15826195
mini\cat.3504.jpg,0.01719603
mini\cat.3515.jpg,0.5021234
mini\cat.3521.jpg,0.23543265
mini\cat.3524.jpg,0.3909261
mini\cat.3532.jpg,0.30800074
mini\cat.3534.jpg,0.40680653
mini\cat.3536.jpg,0.8730903
mini\cat.3537.jpg,0.3604663
mini\cat.3543.jpg,0.7785269
mini\cat.3548.jpg,0.6252023
mini\cat.3549.jpg,0.42281592
mini\cat.3550.jpg,0.39443737
mini\cat.3562.jpg,0.01882306
mini\cat.3577.jpg,0.19620031
mini\cat.3578.jpg,0.17949957
mini\cat.3579.jpg,0.6158058
mini\cat.3582.jpg,0.06594971
mini\cat.3589.jpg,0.6171857
mini\cat.3597.jpg,0.47395793
mini\cat.3619.jpg,0.85071903
mini\cat.3630.jpg,0.56519353
mini\cat.3632.jpg,0.2074075
mini\cat.3633.jpg,0.04968178
mini\cat.3645.jpg,0.14781928
mini\cat.3646.jpg,0.23569217
mini\cat.3652.jpg,0.01779029
mini\cat.3662.jpg,0.21018004
mini\cat.3673.jpg,0.50371426
mini\cat.3677.jpg,0.8497424
mini\cat.3678.jpg,0.07147998
mini\cat.3680.jpg,0.6820833
mini\cat.3683.jpg,0.41047424
mini\cat.3688.jpg,0.40197045
mini\cat.3699.jpg,0.24179274
mini\cat.3704.jpg,0.6374079
mini\cat.3725.jpg,0.38590863
mini\cat.3731.jpg,0.04964724
mini\cat.3739.jpg,0.6952462
mini\cat.3741.jpg,0.31553513
mini\cat.3746.jpg,0.08154729
mini\cat.3752.jpg,0.28848335
mini\cat.3753.jpg,0.14683434
mini\cat.3763.jpg,0.65350384
mini\cat.3764.jpg,0.92140305
mini\cat.3765.jpg,0.2975056
mini\cat.3767.jpg,0.15036768
mini\cat.3769.jpg,0.3726815
mini\cat.3771.jpg,0.95807624
mini\cat.3778.jpg,0.488197
mini\cat.3783.jpg,0.42795354
mini\cat.3793.jpg,0.7595757
mini\cat.3805.jpg,0.07294828
mini\cat.3811.jpg,0.08668712
mini\cat.3813.jpg,0.5968989
mini\cat.3814.jpg,0.3761422
mini\cat.3819.jpg,0.28439116
mini\cat.3844.jpg,0.7559062
mini\cat.3854.jpg,0.02722147
mini\cat.3864.jpg,0.5655675
mini\cat.3867.jpg,0.5234198
mini\cat.3878.jpg,0.27893454
mini\cat.3881.jpg,0.71228296
mini\cat.3882.jpg,0.44141996
mini\cat.3890.jpg,0.36656612
mini\cat.3898.jpg,0.41669384
mini\cat.3900.jpg,0.67640686
mini\cat.3903.jpg,0.49219272
mini\cat.3914.jpg,0.3107198
mini\cat.3919.jpg,0.6171568
mini\cat.3923.jpg,0.7956746
mini\cat.3924.jpg,0.6166245
